id,name,shopurl,category,wangwang,market,tel,qq,address,wechat,years,source
11499,"亚美亿尚网络女装",https://www.vvic.com/shop/39877,"连衣裙","舌尖上的衣裳","跨客城","13113344312,18126870975",39368648,"跨客城 1楼 126-B",VX13113344312,8,"广东省 广州"
11500,"心喜良品",https://www.vvic.com/shop/46644,"T恤","infinite陈大心","跨客城",18588794041,1993773561,"跨客城 1楼 127-A",Xinxi_liangPin,3,"广东省 广州"
11501,"Nanal 娜娜",https://www.vvic.com/shop/31061,"套装",elinawenying,"跨客城","13719002566,13826293390",759559130,"跨客城 1楼 127-B",Nanal13719002566,9,"广东省 广州"
11502,Chan.shop,https://www.vvic.com/shop/58619,"连衣裙","","跨客城",18588794041,2045606393,"跨客城 1楼 127-C",Xinxi_liangPin,0,"广东省 广州"
11503,APM,https://www.vvic.com/shop/58417,"T恤","小菜一碟gulife","跨客城","15889848848,13725199600",2146131950,"跨客城 1楼 127-D",gulife123,0,"广东省 广州"
11504,G33,https://www.vvic.com/shop/61811,"连衣裙","","跨客城",18588794041,1993773561,"跨客城 1楼 127-E",Xinxi_liangPin,0,"广东省 广州"
11505,HHK,https://www.vvic.com/shop/62588,"","","跨客城",13911841660,112351076,"跨客城 1楼 127-G",g122334556788900,0,"广东省 广州"
11506,"JM女装",https://www.vvic.com/shop/14391,"衬衫",linmiao111,"跨客城",13332801754,107998436,"跨客城 1楼 128",jmfashion128,11,"广东省 广州"
11507,"君君家  chic-INS店",https://www.vvic.com/shop/51476,"",shuaichang52,"跨客城",18028658864,396814158,"跨客城 1楼 128-B",filijun52,0,"广东省 广州"
11508,"网红爆款店",https://www.vvic.com/shop/51829,"连衣裙",linguoqing625,"跨客城",18028658864,1079998436,"跨客城 1楼 128-C",jmfashion128,0,"广东省 广州"
11509,JMAO,https://www.vvic.com/shop/30257,"毛衣/针织衫",mai601509,"跨客城",18613073095,3457617467,"跨客城 1楼 129",maizhehan,7,"广东省 广州"
11510,"时亨S·Heng",https://www.vvic.com/shop/44743,"毛衣/针织衫","addle蛊","跨客城",18565280488,2157200076,"跨客城 1楼 129-A",Trbaby666,0,"广东省 广州"
11511,"太阳姑姑",https://www.vvic.com/shop/58593,"",reopa,"跨客城",13829018785,3121798221,"跨客城 1楼 129-B",wxid_7qq0x0tj46il12,0,"广东省 广州"
11512,"Cherry樱桃可口",https://www.vvic.com/shop/24683,"连衣裙",tb53162466,"跨客城","15626484315,13560372819",470971713,"跨客城 1楼 130",yingtaokekou,5,"广东省 广州"
11513,"糖果色彩Candy Color",https://www.vvic.com/shop/60751,"连衣裙",tb0580170446,"跨客城",16624678690,470971713,"跨客城 1楼 130-B",tangguosecai130,0,"广东省 广州"
11514,"昂派服饰",https://www.vvic.com/shop/41673,"连衣裙",t_1502600275578_0463,"跨客城",18206661867,"","跨客城 1楼 133-A","",3,"广东省 广州"
11515,"H.J衣诺",https://www.vvic.com/shop/50797,"休闲裤/打底裤","倾城之ai","跨客城","18802063171,18171961843",491132784,"跨客城 1楼 133-B",DJ491132784,5,"广东省 广州"
11516,"女主角  Studio",https://www.vvic.com/shop/56896,"T恤","","跨客城","18676896326,18802063171",491132784,"跨客城 1楼 133-B1",DJ491132784,0,"广东省 广州"
11517,"米多家",https://www.vvic.com/shop/60704,"","李子豪lizihao","跨客城",18676896326,893576754,"跨客城 1楼 133-C",BRYC168,0,"广东省 广州"
11518,"韩都服饰",https://www.vvic.com/shop/60370,"连衣裙","落叶地忧伤98320221","跨客城",17098838801,584756023,"跨客城 1楼 133-D",abc584756023,0,"广东省 广州"
11519,"韩美屋",https://www.vvic.com/shop/54921,"T恤","hei哒呤0218","跨客城",15112108146,1042492563,"跨客城 1楼 133-G",qigongzhu658,0,"广东省 广州"
11520,"青柠小妞",https://www.vvic.com/shop/47584,"T恤","不知道起什么名50128850","跨客城",13719139480,281792397,"跨客城 1楼 133A-A",jiao5548,0,"广东省 广州"
11521,"DDLi多多利",https://www.vvic.com/shop/48318,"其他","多多利","跨客城",15913099041,663879855,"跨客城 1楼 133A-B",linpeize1987,3,"广东省 广州"
11522,"金果儿",https://www.vvic.com/shop/52987,"T恤",yzf1004639698,"跨客城","13226616335,13539820251",3071716132,"跨客城 1楼 133A-C",lvkeyin,0,"广东省 广州"
11523,"幸运儿",https://www.vvic.com/shop/55677,"","潮流女装9010","跨客城",13539820251,744859430,"跨客城 1楼 133A-C1",lvkeyin,0,"广东省 广州"
11524,Max,https://www.vvic.com/shop/58223,"T恤","麦哓璇","跨客城",13249135586,981889605,"跨客城 1楼 133A-D",maixiaoxuan003,0,"广东省 广州"
11525,"M家服饰",https://www.vvic.com/shop/56709,"其他","淘情侣10","跨客城","19120676380,13044246293",2394445922,"跨客城 1楼 133A-E",M19875635098,0,"广东省 广州"
11526,"美女",https://www.vvic.com/shop/62029,"T恤","手心画年轮","跨客城",13632209854,21089928,"跨客城 1楼 133A-F",Q1169311238,0,"广东省 广州"
11527,"Jhh玖火火牛仔",https://www.vvic.com/shop/46914,"牛仔裤","黛琳娜女装","跨客城",18218887227,184206535,"跨客城 1楼 134-B",Jhh18218887227,0,"广东省 广州"
11528,KKB,https://www.vvic.com/shop/45111,"衬衫","蘑菇街韩版潮流女装","跨客城",13928874224,250204549,"跨客城 1楼 134-C",wuyatinglw,8,"广东省 广州"
11529,"Hey-大师姐",https://www.vvic.com/shop/63076,"连衣裙",zhengm4,"跨客城",15521443153,1044217183,"跨客城 1楼 134-D",susu998888,0,"广东省 广州"
11530,"小东家",https://www.vvic.com/shop/51359,"","","跨客城",15013141220,250204549,"跨客城 1楼 134-H",wuyatinglw,0,"广东省 广州"
11531,"TIAOTIAO  跳跳",https://www.vvic.com/shop/60277,"蕾丝衫/雪纺衫","豆尼玛奶","跨客城",18825038198,1328712658,"跨客城 1楼 135-A",wei87654321-,0,"广东省 广州"
11532,"TIAO TIAO 韩国定制",https://www.vvic.com/shop/60615,"连衣裙","罗小曼曼精品店","跨客城",18825038198,363034099,"跨客城 1楼 135-A1",wei87654321-,0,"广东省 广州"
11533,"柠檬女装网络服饰",https://www.vvic.com/shop/62434,"衬衫","001青青楚楚","跨客城","13071579979,15089514699",3143607252,"跨客城 1楼 135-B",LJQ799610881,0,"广东省 广州"
11534,"简里服饰",https://www.vvic.com/shop/54877,"连衣裙","丹531","跨客城",13682282672,1347114635,"跨客城 1楼 135-C",zd18672802759,0,"广东省 广州"
11535,"美丽传奇",https://www.vvic.com/shop/17357,"毛衣/针织衫","衣潮衣风尚","跨客城",15920105220,110814930,"跨客城 1楼 136","",8,"广东省 广州"
11536,"罗真熙",https://www.vvic.com/shop/63475,"",tb756739803,"跨客城",18575517974,1938547853,"跨客城 1楼 138",wxid_7g2etad99i3112,0,"广东省 广州"
11537,"衣之缘时尚女装",https://www.vvic.com/shop/50799,"连衣裙","坏头苗苗","三晟",15915807796,1103058513,"三晟 -1楼C区 C01-A",XuMiao1103058513,0,"广东省 广州"
11538,"艾朵E时尚",https://www.vvic.com/shop/15526,"连衣裙","随心随意maomao","三晟","18688474141,15817179636",570535872,"三晟 -1楼C区 C02",axis_p7yfoyq59oq221,7,"广东省 广州"
11539,"妍妍服饰",https://www.vvic.com/shop/28468,"套装","衣不止步","三晟","13710307591,13060950708",2922847326,"三晟 -1楼C区 C03-A",zlr13710307591,6,"广东省 广州"
11540,"妍妍服饰2店",https://www.vvic.com/shop/57190,"套装","皇天当立紫研","三晟",13710307591,2729296410,"三晟 -1楼C区 C03-B",zlrwx0619,0,"广东省 广州"
11541,"潮品会",https://www.vvic.com/shop/31319,"套装","我的购物车cxy","三晟",18200881549,"","三晟 -1楼C区 C04-B","",4,"广东省 广州"
11542,"琳琳服饰",https://www.vvic.com/shop/46903,"套装","琳琳服饰2018","三晟","13433591555,13422997555",2891746254,"三晟 -1楼C区 C06-A",a8583266,0,"广东省 广州"
11543,"雅特斯服饰",https://www.vvic.com/shop/29184,"套装","古铁西城","三晟","13570898906,13539433339,13533664010",771334113,"三晟 -1楼C区 C07",Happy19910527,4,"广东省 广州"
11544,"佳丽斯时尚服饰",https://www.vvic.com/shop/54484,"连衣裙",lady200002,"三晟","13808842028,13808842028",2323716079,"三晟 -1楼C区 C08-A",G768104,0,"广东省 广州"
11545,"醉玲珑网络时尚",https://www.vvic.com/shop/28813,"套装",yeyafs,"三晟","13112258056,18589250157",14846387,"三晟 -1楼C区 C08-B",byb_ing,8,"广东省 广州"
11546,"薇姿时尚店",https://www.vvic.com/shop/39896,"连衣裙","薇姿服装2015","三晟",13972624201,452488722,"三晟 -1楼C区 C09-C",vv452488722,5,"广东省 广州"
11547,"鑫叶服饰大码女装",https://www.vvic.com/shop/31759,"衬衫","肖会凯","三晟",13729851151,949782725,"三晟 1楼A区 A01-A",wang949782725,6,"广东省 广州"
11548,"鑫叶服饰",https://www.vvic.com/shop/16230,"衬衫","晴朗，婉言","三晟",13729851151,949782725,"三晟 1楼A区 A01-B","",7,"广东省 广州"
11549,"广州芭比",https://www.vvic.com/shop/60291,"休闲裤/打底裤","福建名士卡裤业","三晟",13610056858,2762296857,"三晟 1楼A区 A01-C",A13610056858,0,"广东省 广州"
11550,"一叶子牛仔",https://www.vvic.com/shop/44562,"短外套/马甲","淑女也流氓520","三晟","18820420158,13640288951",553611953,"三晟 1楼A区 A01-E",yeyeye520zi,3,"广东省 广州"
11551,"悦湧女装",https://www.vvic.com/shop/41520,"套装","为了明天会更88","三晟","18926289099,13268128882",934689888,"三晟 1楼A区 A02-A",flyjane584520,5,"广东省 广州"
11552,"小姨子服饰",https://www.vvic.com/shop/22136,"套装",happy_girl_dian,"三晟",18620568859,1812519013,"三晟 1楼A区 A02-B",yao296765457,10,"广东省 广州"
11553,"大鑫豪",https://www.vvic.com/shop/56160,"套装","张俊豪19931103","三晟",19945076183,1195039998,"三晟 1楼A区 A02-C",ssjane2818,0,"广东省 广州"
11554,"诗诺衣",https://www.vvic.com/shop/13506,"连衣裙","老幺老三","三晟",18620568859,1812519013,"三晟 1楼A区 A02-D",wxid_sy89klludtbp11,10,"广东省 广州"
11555,"蜜儿小姐",https://www.vvic.com/shop/51591,"抹胸背心","小晓c5","三晟",13533101711,3462686280,"三晟 1楼A区 A03-A",annie-gzh,0,"广东省 广州"
11556,"IN LOVE 韩系",https://www.vvic.com/shop/46666,"T恤",babyicyxi,"三晟","13533101711,15914473469",3462686280,"三晟 1楼A区 A03-B",annie-gzh,0,"广东省 广州"
11557,"伊伊相依",https://www.vvic.com/shop/53610,"","悠悠写","三晟",13922216267,1920299710,"三晟 1楼A区 A04-A1",Z13688869557,0,"广东省 广州"
11558,"LISA丽莎服饰",https://www.vvic.com/shop/21925,"连衣裙","wo丽莎","三晟","13925126569,13202080893",1774779134,"三晟 1楼A区 A04-B",lisa13925126569,6,"广东省 广州"
11559,"曼莎时尚",https://www.vvic.com/shop/46189,"连衣裙","woshi漫风","三晟","13925126569,13112290092",1774779134,"三晟 1楼A区 A04-C",lisa13925126569,0,"广东省 广州"
11560,"雨康服饰一店",https://www.vvic.com/shop/23808,"连衣裙","美衣angel","三晟",13144448793,1932993122,"三晟 1楼A区 A04-F","",6,"广东省 广州"
11561,"雨康服饰二店",https://www.vvic.com/shop/32870,"衬衫","气质淑女vivi","三晟",18664801980,1932993122,"三晟 1楼A区 A04-F1",yk18664801980,9,"广东省 广州"
11562,"优衣坊",https://www.vvic.com/shop/14948,"连衣裙",yisijnet,"三晟",13694239891,181071099,"三晟 1楼A区 A05-A",wenminyy,10,"广东省 广州"
11563,"优衣坊实拍店",https://www.vvic.com/shop/18519,"连衣裙","淘在自得","三晟",13694239891,181071099,"三晟 1楼A区 A05-A1",wenminyy,12,"广东省 广州"
11564,"花蜜家",https://www.vvic.com/shop/56196,"连衣裙","hm_花蜜","三晟",13694239891,181071099,"三晟 1楼A区 A05-B",wenminyy,0,"广东省 广州"
11565,"依依时尚潮流女装",https://www.vvic.com/shop/44711,"连衣裙",zhangrui59164785,"三晟","13430423702,15871933701",2440517856,"三晟 1楼A区 A06-A",lu1977421,5,"广东省 广州"
11566,"依依时尚潮流女装二店",https://www.vvic.com/shop/31933,"","张超勇037505815","三晟",13430423702,1058015598,"三晟 1楼A区 A06-C",zzzz-0440743097,4,"广东省 广州"
11567,"小叮当服饰",https://www.vvic.com/shop/56919,"连衣裙","","三晟","13719185620,18502044006",2186098783,"三晟 1楼A区 A06-D",zch54188dg,0,"广东省 广州"
11568,"爽爽实拍店",https://www.vvic.com/shop/44652,"衬衫",zchwxj,"三晟","13143659461,13719185620,18502044006",692472873,"三晟 1楼A区 A06-E",zszHxJ,5,"广东省 广州"
11569,"三江服饰",https://www.vvic.com/shop/14793,"衬衫","山江服饰","三晟","18620241649,13808849849",715748720,"三晟 1楼A区 A07-A",wxid_o8i0lc64bcvm12,10,"广东省 广州"
11570,"依百意",https://www.vvic.com/shop/44550,"","tb大正正","三晟","13560378165,13533574308",2337024324,"三晟 1楼A区 A07-B",Sr13560378165,4,"广东省 广州"
11571,"SUNDY服饰",https://www.vvic.com/shop/25841,"","三江服饰123","三晟","18620241649,13808849849",715748720,"三晟 1楼A区 A07-C",wxid_o8i0lc64bcvm12,8,"广东省 广州"
11572,"DayDay天天少女服饰",https://www.vvic.com/shop/40548,"T恤","水蜜桃_honey","三晟",13392469937,2170109647,"三晟 1楼A区 A07-F","",8,"广东省 广州"
11573,"欧韩e线濂泉路13号",https://www.vvic.com/shop/39833,"连衣裙","欧韩e线888","三晟",18675899298,1938764391,"三晟 1楼A区 A08-A",AAA18675899298,5,"广东省 广州"
11574,"女主角服饰888",https://www.vvic.com/shop/23103,"半身裙","女主角服饰888","三晟",18675899298,1938764391,"三晟 1楼A区 A08-B","",7,"广东省 广州"
11575,"路依服饰",https://www.vvic.com/shop/62846,"连衣裙","锦豪茶行","三晟",13535539661,275801816,"三晟 1楼A区 A08-C",hhy84714353932,0,"广东省 广州"
11576,"衣美网络服饰",https://www.vvic.com/shop/62058,"连衣裙",tb10596638,"三晟",14739552842,1013672387,"三晟 1楼A区 A09-A",LMHJL83810709,0,"广东省 广州"
11577,"衣美网络服饰（实拍）",https://www.vvic.com/shop/62125,"休闲裤/打底裤","nan人不可以穷","三晟",14739552842,1013672387,"三晟 1楼A区 A09-A1",LMHJL83810709,0,"广东省 广州"
11578,"尚依库网络服饰",https://www.vvic.com/shop/63318,"","","三晟",13002080502,2494203846,"三晟 1楼A区 A09-C",bznhmzy,0,"广东省 广州"
11579,"阿娜Queen",https://www.vvic.com/shop/47593,"连衣裙","阳光衣吧01时尚女装","三晟",13826207098,1356366706,"三晟 1楼A区 A10-E",LI819332462,9,"广东省 广州"
11580,"美鑫服饰",https://www.vvic.com/shop/51283,"棉服/羽绒",meimei1856549262,"三晟","18565492662,18502069080",917477321,"三晟 1楼A区 A11-B",mei18565492662,0,"广东省 广州"
11581,TTS,https://www.vvic.com/shop/40704,"毛衣/针织衫",aoe379,"三晟","18975595195,15919294094",420854957,"三晟 1楼A区 A11-C",aoe3790,7,"广东省 广州"
11582,"美鑫服饰",https://www.vvic.com/shop/57669,"棉服/羽绒","","三晟",18665659098,154058765,"三晟 1楼A区 A11-E",z154058765,0,"广东省 广州"
11583,"欧纤媚",https://www.vvic.com/shop/61492,"","鹏辉针织行","三晟",15889288283,545047854,"三晟 1楼A区 A12",l15889288283,0,"广东省 广州"
11584,"涵涵服饰",https://www.vvic.com/shop/53294,"卫衣/绒衫",t_1489226785175_0192,"三晟",13068898397,451664007,"三晟 1楼A区 A12-A",a18613161909,0,"广东省 广州"
11585,"扎心小姐",https://www.vvic.com/shop/48250,"",t_1508086539140_0536,"三晟","13128604447,15602203136",812412816,"三晟 1楼A区 A12-B",wxid_slrj178esrnu12,0,"广东省 广州"
11586,"衣品轩",https://www.vvic.com/shop/14293,"牛仔裤","李春芬2010","三晟",18613150117,924470247,"三晟 1楼A区 A13-A","",11,"广东省 广州"
11587,"衣品轩女装",https://www.vvic.com/shop/14184,"套装","衣品轩女装批发","三晟",18613150117,952669603,"三晟 1楼A区 A13-B","",9,"广东省 广州"
11588,"YOYO 优优家",https://www.vvic.com/shop/32937,"连衣裙",liangliang7752,"三晟",18520215126,378463963,"三晟 1楼A区 A14-A",liangliang-7752,7,"广东省 广州"
11589,"唯一衣柜",https://www.vvic.com/shop/14105,"连衣裙","唯一衣柜","三晟",15814515526,615854132,"三晟 1楼A区 A14-B","",12,"广东省 广州"
11590,"My Girl:我的女孩",https://www.vvic.com/shop/28325,"连衣裙",a417720456,"三晟","13265505147,18607391158",278305627,"三晟 1楼A区 A14-C",v9107025,6,"广东省 广州"
11591,"尚衣阁",https://www.vvic.com/shop/21798,"连衣裙",zhangdengjun18,"三晟","18692982337,18890479180",1638025332,"三晟 1楼A区 A14-D",sygwlfs,7,"广东省 广州"
11592,"咔咔 服饰",https://www.vvic.com/shop/54748,"连衣裙",tb88294715,"三晟",18818419662,331441729,"三晟 1楼A区 A15-A",x331441729,0,"广东省 广州"
11593,"衣美人-C档",https://www.vvic.com/shop/47823,"连衣裙",xiangli2986,"三晟",18684976734,749945635,"三晟 1楼A区 A15-C",love845231,5,"广东省 广州"
11594,"力王网络服饰",https://www.vvic.com/shop/19842,"连衣裙","小美衣橱3163","三晟",13129397717,348639703,"三晟 1楼A区 A16-A","",11,"广东省 广州"
11595,"潮流前线服饰",https://www.vvic.com/shop/17912,"连衣裙",oyy911226,"三晟",13560169916,814345012,"三晟 1楼A区 A16-D","",11,"广东省 广州"
11596,"Yome日韩馆",https://www.vvic.com/shop/28730,"衬衫",xiziyastyle,"三晟","15217683120,13632274152",3421166750,"三晟 1楼A区 A17-A",F70465934,6,"广东省 广州"
11597,J.Y.Z.,https://www.vvic.com/shop/40210,"","tbaas超","三晟",18608572939,2994673463,"三晟 1楼A区 A17-B1",SKW201153,5,"广东省 广州"
11598,"小猫女",https://www.vvic.com/shop/31877,"连衣裙","purple星星","三晟",13632388751,745714843,"三晟 1楼A区 A17-C",zixing8989,0,"广东省 广州"
11599,"时尚衣舍",https://www.vvic.com/shop/41553,"套装",dreampj88,"三晟","13924275718,13924201718",416101735,"三晟 1楼A区 A18-A",wxid_4s8dvr46qz9722,16,"广东省 广州"
11600,"东京蛋蛋潮牌",https://www.vvic.com/shop/54331,"","王小花1010","三晟","18824909010,18820031124",3113994418,"三晟 1楼A区 A18-B",W18824909010,0,"广东省 广州"
11601,"小米粒实拍店",https://www.vvic.com/shop/55437,"连衣裙",shuaihao198658,"三晟",13924201718,312705432,"三晟 1楼A区 A18-C",ssjc13924201718,0,"广东省 广州"
11602,"酷拉拉女裤",https://www.vvic.com/shop/20978,"休闲裤/打底裤","酷拉拉女裤","三晟",18565143180,2869885561,"三晟 1楼A区 A19","",6,"广东省 广州"
